"status_id","text","screen_name","created_at","favorite_count","retweet_count"
"1173340876266975233","Danke @sibyllehamann! Kinderbetreuung ist kein Frauenthema sondern ein Gesamtgesellschaftliches. Denn Kinderbetreuungsplätze sind für die Kinder da. Für die Kinder sind Frauen und Männer gleicherweise verantwortlich. Die Politik muss genau das ermöglichen.
#imzentrum","Alma_Zadic",2019-09-15 21:00:39,95,7
"1173340058553917440","Ich bin davon überzeugt, es gibt Juristen bei der FPÖ und ÖVP. Es wäre dringend notwendig den beiden Parteien den Unterschied zwischen RechtsANSPRUCH und Zwang zu erklären. #imzentrum","Alma_Zadic",2019-09-15 20:57:24,35,3
"1172054992754229249","Die traurige Wahrheit, dass man in der heutigen Politikwelt mehr für Inszenierung ausgibt, als für die Lösung von wirklichen Problemen. https://t.co/ZRRzKgQG54","Alma_Zadic",2019-09-12 07:51:00,125,41
"1164480973679091712","Was sagt unsere Polizei dazu, dass die FPÖ den Anschein erwecken will, unsere Polizei würde sich #Kickl als Innenminister wünschen? @LPDWien https://t.co/Pm3yyh7xvK","Alma_Zadic",2019-08-22 10:14:33,33,6
"1160973875976527872","Jetzt unterstützen! Es wird Zeit für eine vernünftige gemeinsame Politik. https://t.co/QBLrWJUFq6","Alma_Zadic",2019-08-12 17:58:36,20,7
"1160936603591876610","Das Ausmaß von Kickls Umfärbeaktionen wird immer größer. Für Kickl war die Parteifarbe wohl entscheidender als Qualifikation für Posten im Innenressort. Es wird Zeit, dass unsere Sicherheitsbehörden nicht für die Parteipolitik missbraucht werden.
https://t.co/vOruY2L7eQ","Alma_Zadic",2019-08-12 15:30:30,117,21
"1160576764093108227","Das darf sich nicht wiederholen https://t.co/XTS0QLSyQp","Alma_Zadic",2019-08-11 15:40:37,2,1
"1159883184005406722","Immer mehr Menschen, die jahrzehntelang hart gearbeitet haben, am Bau od als Putzpersonal, sind jetzt von d Kürzung d Sozialhilfe betroffen. Weil sie kein Deutsch sprechen. Wie sollen sie das in ihrem Alter nachlernen? Können wir nicht Menschen einfach in Würde altern lassen. https://t.co/5wlmWrh7A9","Alma_Zadic",2019-08-09 17:44:35,100,26
"1159726660872220673","Warum wir über das Erbe Kickl und Kunasek reden müssen? Um 10 Uhr reden @dziedzic_ewa und ich über die Auswirkungen einer blauen ""Unsicherheitspolitik"" https://t.co/K0M7SwPzyW","Alma_Zadic",2019-08-09 07:22:37,17,5
"1159533401365516288","Es wird Zeit die zwei Jahre Kickl &amp; Kunasek aufzuarbeiten - ihre Überwachungspolitik wirkt weiter. Darüber reden @dziedzic_ewa und ich morgen bei einer Pressekonferenz. @Gruene_Austria https://t.co/NtbOeVBERR","Alma_Zadic",2019-08-08 18:34:40,59,7
"1158807783409684480","Weder die Verbindung zur Neo-Nazo Szene, noch zu Identiträren werden thematisiert. Und die ""Einzelfälle"" sind laut Generalsek. der FPÖ ""aufgeblasen""? Echt jetzt - das soll es gewesen sein? https://t.co/Ffuq80Q0xs","Alma_Zadic",2019-08-06 18:31:19,11,1
"1156842563892121600","Das ist nur einer der Gründe warum wir den BVT Untersuchungsausschuss dringend fortsetzten müssen. Die parteipolitischen Einflussnahme auf das BVT muss vollständig aufgeklärt werden. https://t.co/gZj9matz2a","Alma_Zadic",2019-08-01 08:22:14,33,5
"1156541107184050176","Die traurige Wahrheit des neuen ÖVP/FPÖ Stils. Die die wenig haben haben jetzt noch weniger, als würde es den anderen dadurch besser gehen. Es macht mich einfach wütend. https://t.co/tJSyrz7lP2","Alma_Zadic",2019-07-31 12:24:22,67,5
"1149788740757413889","Irgendwas läuft schief. Entweder wir erziehen Frauen zu Selbstunterschätzung und/oder Männer zu massiven Selbstüberschätzung. Freue mich auf den Tag wenn d %Satz jener, die glaube eine Punkt gg Serena Williams machen zu können bei Frauen u Männern gleich ist. https://t.co/y2qubjUiLz","Alma_Zadic",2019-07-12 21:12:52,13,0
